Year,WOY,Location_Name,Flower_Richness,CollMeth,bee_richness,Season,totnumb,GenusName,bee_abund,pres,obs
2015,24,MPG367,14,n,1,Early,4,Sphecodes,0,0,2132
2015,24,MPG367,14,n,1,Early,4,Apis,0,0,2133
2015,24,MPG367,14,pt,1,Early,38,Andrena,5,1,2134
2015,24,MPG367,14,pt,1,Early,38,Anthophora,0,0,2135
2015,24,MPG367,14,pt,1,Early,38,Bombus,0,0,2136
2015,24,MPG367,14,pt,1,Early,38,Halictus,10,1,2137
2015,24,MPG367,14,pt,1,Early,38,Lasioglossum,19,1,2138
2015,24,MPG367,14,pt,1,Early,38,Nomada,0,0,2139
2015,24,MPG367,14,pt,1,Early,38,Osmia,4,1,2140
2015,24,MPG367,14,pt,1,Early,38,Sphecodes,0,0,2141
2015,24,MPG367,14,pt,1,Early,38,Apis,0,0,2142
2015,24,MPG370,9,pt,1,Early,44,Andrena,8,1,2143
2015,24,MPG370,9,pt,1,Early,44,Anthophora,0,0,2144
2015,24,MPG370,9,pt,1,Early,44,Bombus,0,0,2145
2015,24,MPG370,9,pt,1,Early,44,Halictus,6,1,2146
2015,24,MPG370,9,pt,1,Early,44,Lasioglossum,22,1,2147
2015,24,MPG370,9,pt,1,Early,44,Nomada,1,1,2148
2015,24,MPG370,9,pt,1,Early,44,Osmia,7,1,2149
2015,24,MPG370,9,pt,1,Early,44,Sphecodes,0,0,2150
2015,24,MPG370,9,pt,1,Early,44,Apis,0,0,2151
2015,24,MPG370,9,n,1,Early,6,Andrena,0,0,2152
2015,24,MPG370,9,n,1,Early,6,Anthophora,0,0,2153
2015,24,MPG370,9,n,1,Early,6,Bombus,5,1,2154
2015,24,MPG370,9,n,1,Early,6,Halictus,0,0,2155
2015,24,MPG370,9,n,1,Early,6,Lasioglossum,1,1,2156
2015,24,MPG370,9,n,1,Early,6,Nomada,0,0,2157
2015,24,MPG370,9,n,1,Early,6,Osmia,0,0,2158
2015,24,MPG370,9,n,1,Early,6,Sphecodes,0,0,2159
2015,24,MPG370,9,n,1,Early,6,Apis,0,0,2160
2015,24,MPG403,5,pt,1,Early,66,Andrena,11,1,2161
2015,24,MPG403,5,pt,1,Early,66,Anthophora,0,0,2162
2015,24,MPG403,5,pt,1,Early,66,Bombus,0,0,2163
2015,24,MPG403,5,pt,1,Early,66,Halictus,28,1,2164
2015,24,MPG403,5,pt,1,Early,66,Lasioglossum,22,1,2165
2015,24,MPG403,5,pt,1,Early,66,Nomada,0,0,2166
2015,24,MPG403,5,pt,1,Early,66,Osmia,4,1,2167
2015,24,MPG403,5,pt,1,Early,66,Sphecodes,0,0,2168
2015,24,MPG403,5,pt,1,Early,66,Apis,1,1,2169
2015,24,MPG404,7,pt,1,Early,107,Andrena,17,1,2170
2015,24,MPG404,7,pt,1,Early,107,Anthophora,0,0,2171
2015,24,MPG404,7,pt,1,Early,107,Bombus,0,0,2172
2015,24,MPG404,7,pt,1,Early,107,Halictus,38,1,2173
2015,24,MPG404,7,pt,1,Early,107,Lasioglossum,45,1,2174
2015,24,MPG404,7,pt,1,Early,107,Nomada,0,0,2175
2015,24,MPG404,7,pt,1,Early,107,Osmia,6,1,2176
2015,24,MPG404,7,pt,1,Early,107,Sphecodes,1,1,2177
2015,24,MPG404,7,pt,1,Early,107,Apis,0,0,2178
2015,24,MPG405,6,pt,1,Early,77,Andrena,4,1,2179
2015,24,MPG405,6,pt,1,Early,77,Anthophora,0,0,2180
2015,24,MPG405,6,pt,1,Early,77,Bombus,1,1,2181
2015,24,MPG405,6,pt,1,Early,77,Halictus,15,1,2182
2015,24,MPG405,6,pt,1,Early,77,Lasioglossum,55,1,2183
2015,24,MPG405,6,pt,1,Early,77,Nomada,0,0,2184
2015,24,MPG405,6,pt,1,Early,77,Osmia,2,1,2185
2015,24,MPG405,6,pt,1,Early,77,Sphecodes,0,0,2186
2015,24,MPG405,6,pt,1,Early,77,Apis,0,0,2187
2015,24,MPG466,5,pt,1,Early,41,Andrena,2,1,2188
2015,24,MPG466,5,pt,1,Early,41,Anthophora,0,0,2189
2015,24,MPG466,5,pt,1,Early,41,Bombus,0,0,2190
2015,24,MPG466,5,pt,1,Early,41,Halictus,6,1,2191
2015,24,MPG466,5,pt,1,Early,41,Lasioglossum,29,1,2192
2015,24,MPG466,5,pt,1,Early,41,Nomada,0,0,2193
2015,24,MPG466,5,pt,1,Early,41,Osmia,4,1,2194
2015,24,MPG466,5,pt,1,Early,41,Sphecodes,0,0,2195
2015,24,MPG466,5,pt,1,Early,41,Apis,0,0,2196
2015,24,MPG466,5,n,1,Early,2,Andrena,0,0,2197
2015,24,MPG466,5,n,1,Early,2,Anthophora,0,0,2198
2015,24,MPG466,5,n,1,Early,2,Bombus,0,0,2199
2015,24,MPG466,5,n,1,Early,2,Halictus,0,0,2200
2015,24,MPG466,5,n,1,Early,2,Lasioglossum,0,0,2201
2015,24,MPG466,5,n,1,Early,2,Nomada,0,0,2202
2015,24,MPG466,5,n,1,Early,2,Osmia,2,1,2203
2015,24,MPG466,5,n,1,Early,2,Sphecodes,0,0,2204
2015,24,MPG466,5,n,1,Early,2,Apis,0,0,2205
2015,24,MPG469,2,n,1,Early,1,Andrena,1,1,2206
2015,24,MPG469,2,n,1,Early,1,Anthophora,0,0,2207
2015,24,MPG469,2,n,1,Early,1,Bombus,0,0,2208
2015,24,MPG469,2,n,1,Early,1,Halictus,0,0,2209
2015,24,MPG469,2,n,1,Early,1,Lasioglossum,0,0,2210
2015,24,MPG469,2,n,1,Early,1,Nomada,0,0,2211
2015,24,MPG469,2,n,1,Early,1,Osmia,0,0,2212
2015,24,MPG469,2,n,1,Early,1,Sphecodes,0,0,2213
2015,24,MPG469,2,n,1,Early,1,Apis,0,0,2214
2015,24,MPG469,2,pt,1,Early,7,Andrena,0,0,2215
2015,24,MPG469,2,pt,1,Early,7,Anthophora,0,0,2216
2015,24,MPG469,2,pt,1,Early,7,Bombus,0,0,2217
2015,24,MPG469,2,pt,1,Early,7,Halictus,1,1,2218
2015,24,MPG469,2,pt,1,Early,7,Lasioglossum,5,1,2219
2015,24,MPG469,2,pt,1,Early,7,Nomada,0,0,2220
2015,24,MPG469,2,pt,1,Early,7,Osmia,1,1,2221
2015,24,MPG469,2,pt,1,Early,7,Sphecodes,0,0,2222
2015,24,MPG469,2,pt,1,Early,7,Apis,0,0,2223
2015,24,MPG471,3,n,1,Early,3,Andrena,0,0,2224
2015,24,MPG471,3,n,1,Early,3,Anthophora,0,0,2225
2015,24,MPG471,3,n,1,Early,3,Bombus,0,0,2226
2015,24,MPG471,3,n,1,Early,3,Halictus,0,0,2227
2015,24,MPG471,3,n,1,Early,3,Lasioglossum,0,0,2228
2015,24,MPG471,3,n,1,Early,3,Nomada,0,0,2229
2015,24,MPG471,3,n,1,Early,3,Osmia,0,0,2230
2015,24,MPG471,3,n,1,Early,3,Sphecodes,0,0,2231
2015,24,MPG471,3,n,1,Early,3,Apis,3,1,2232
2015,24,MPG471,3,pt,1,Early,16,Andrena,0,0,2233
2015,24,MPG471,3,pt,1,Early,16,Anthophora,0,0,2234
2015,24,MPG471,3,pt,1,Early,16,Bombus,0,0,2235
2015,24,MPG471,3,pt,1,Early,16,Halictus,4,1,2236
2015,24,MPG471,3,pt,1,Early,16,Lasioglossum,9,1,2237
2015,24,MPG471,3,pt,1,Early,16,Nomada,0,0,2238
2015,24,MPG471,3,pt,1,Early,16,Osmia,3,1,2239
2015,24,MPG471,3,pt,1,Early,16,Sphecodes,0,0,2240
2015,24,MPG471,3,pt,1,Early,16,Apis,0,0,2241
2015,24,MPG523,17,n,1,Early,2,Andrena,2,1,2242
2015,24,MPG523,17,n,1,Early,2,Anthophora,0,0,2243
2015,24,MPG523,17,n,1,Early,2,Bombus,0,0,2244
2015,24,MPG523,17,n,1,Early,2,Halictus,0,0,2245
2015,24,MPG523,17,n,1,Early,2,Lasioglossum,0,0,2246
2015,24,MPG523,17,n,1,Early,2,Nomada,0,0,2247
2015,24,MPG523,17,n,1,Early,2,Osmia,0,0,2248
2015,24,MPG523,17,n,1,Early,2,Sphecodes,0,0,2249
2015,24,MPG523,17,n,1,Early,2,Apis,0,0,2250
2015,24,MPG523,17,pt,1,Early,47,Andrena,3,1,2251
2015,24,MPG523,17,pt,1,Early,47,Anthophora,0,0,2252
2015,24,MPG523,17,pt,1,Early,47,Bombus,0,0,2253
2015,24,MPG523,17,pt,1,Early,47,Halictus,19,1,2254
2015,24,MPG523,17,pt,1,Early,47,Lasioglossum,14,1,2255
2015,24,MPG523,17,pt,1,Early,47,Nomada,0,0,2256
2015,24,MPG523,17,pt,1,Early,47,Osmia,11,1,2257
2015,24,MPG523,17,pt,1,Early,47,Sphecodes,0,0,2258
2015,24,MPG523,17,pt,1,Early,47,Apis,0,0,2259
2015,24,MPG88,8,n,1,Early,7,Andrena,6,1,2260
2015,24,MPG88,8,n,1,Early,7,Anthophora,0,0,2261
2015,24,MPG88,8,n,1,Early,7,Bombus,1,1,2262
2015,24,MPG88,8,n,1,Early,7,Halictus,0,0,2263
2015,24,MPG88,8,n,1,Early,7,Lasioglossum,0,0,2264
2015,24,MPG88,8,n,1,Early,7,Nomada,0,0,2265
2015,24,MPG88,8,n,1,Early,7,Osmia,0,0,2266
2015,24,MPG88,8,n,1,Early,7,Sphecodes,0,0,2267
2015,24,MPG88,8,n,1,Early,7,Apis,0,0,2268
2015,24,MPG88,8,pt,1,Early,24,Andrena,1,1,2269
2015,24,MPG88,8,pt,1,Early,24,Anthophora,0,0,2270
2015,24,MPG88,8,pt,1,Early,24,Bombus,0,0,2271
2015,24,MPG88,8,pt,1,Early,24,Halictus,9,1,2272
2015,24,MPG88,8,pt,1,Early,24,Lasioglossum,14,1,2273
2015,24,MPG88,8,pt,1,Early,24,Nomada,0,0,2274
2015,24,MPG88,8,pt,1,Early,24,Osmia,0,0,2275
2015,24,MPG88,8,pt,1,Early,24,Sphecodes,0,0,2276
2015,24,MPG88,8,pt,1,Early,24,Apis,0,0,2277
2015,24,MPG89,5,n,1,Early,9,Andrena,7,1,2278
2015,24,MPG89,5,n,1,Early,9,Anthophora,1,1,2279
2015,24,MPG89,5,n,1,Early,9,Bombus,1,1,2280
2015,24,MPG89,5,n,1,Early,9,Halictus,0,0,2281
2015,24,MPG89,5,n,1,Early,9,Lasioglossum,0,0,2282
2015,24,MPG89,5,n,1,Early,9,Nomada,0,0,2283
2015,24,MPG89,5,n,1,Early,9,Osmia,0,0,2284
2015,24,MPG89,5,n,1,Early,9,Sphecodes,0,0,2285
2015,24,MPG89,5,n,1,Early,9,Apis,0,0,2286
2015,24,MPG89,5,pt,1,Early,43,Andrena,2,1,2287
2015,24,MPG89,5,pt,1,Early,43,Anthophora,0,0,2288
2015,24,MPG89,5,pt,1,Early,43,Bombus,0,0,2289
2015,24,MPG89,5,pt,1,Early,43,Halictus,21,1,2290
2015,24,MPG89,5,pt,1,Early,43,Lasioglossum,19,1,2291
2015,24,MPG89,5,pt,1,Early,43,Nomada,0,0,2292
2015,24,MPG89,5,pt,1,Early,43,Osmia,1,1,2293
2015,24,MPG89,5,pt,1,Early,43,Sphecodes,0,0,2294
2015,24,MPG89,5,pt,1,Early,43,Apis,0,0,2295
2015,27,MPG105,2,pt,1,Early,71,Andrena,3,1,2296
2015,27,MPG105,2,pt,1,Early,71,Anthophora,0,0,2297
2015,27,MPG105,2,pt,1,Early,71,Bombus,2,1,2298
2015,27,MPG105,2,pt,1,Early,71,Halictus,10,1,2299
2015,27,MPG105,2,pt,1,Early,71,Lasioglossum,56,1,2300
2015,27,MPG105,2,pt,1,Early,71,Nomada,0,0,2301
2015,27,MPG105,2,pt,1,Early,71,Osmia,0,0,2302
2015,27,MPG105,2,pt,1,Early,71,Sphecodes,0,0,2303
2015,27,MPG105,2,pt,1,Early,71,Apis,0,0,2304
2015,27,MPG106,3,pt,1,Early,62,Andrena,0,0,2305
2015,27,MPG106,3,pt,1,Early,62,Anthophora,0,0,2306
2015,27,MPG106,3,pt,1,Early,62,Bombus,3,1,2307
2015,27,MPG106,3,pt,1,Early,62,Halictus,22,1,2308
2015,27,MPG106,3,pt,1,Early,62,Lasioglossum,36,1,2309
2015,27,MPG106,3,pt,1,Early,62,Nomada,1,1,2310
2015,27,MPG106,3,pt,1,Early,62,Osmia,0,0,2311
2015,27,MPG106,3,pt,1,Early,62,Sphecodes,0,0,2312
2015,27,MPG106,3,pt,1,Early,62,Apis,0,0,2313
2015,27,MPG108,1,n,1,Early,1,Andrena,0,0,2314
2015,27,MPG108,1,n,1,Early,1,Anthophora,0,0,2315
2015,27,MPG108,1,n,1,Early,1,Bombus,0,0,2316
2015,27,MPG108,1,n,1,Early,1,Halictus,1,1,2317
2015,27,MPG108,1,n,1,Early,1,Lasioglossum,0,0,2318
2015,27,MPG108,1,n,1,Early,1,Nomada,0,0,2319
2015,27,MPG108,1,n,1,Early,1,Osmia,0,0,2320
2015,27,MPG108,1,n,1,Early,1,Sphecodes,0,0,2321
2015,27,MPG108,1,n,1,Early,1,Apis,0,0,2322
2015,27,MPG108,1,pt,1,Early,278,Andrena,0,0,2323
2015,27,MPG108,1,pt,1,Early,278,Anthophora,0,0,2324
2015,27,MPG108,1,pt,1,Early,278,Bombus,0,0,2325
2015,27,MPG108,1,pt,1,Early,278,Halictus,73,1,2326
2015,27,MPG108,1,pt,1,Early,278,Lasioglossum,204,1,2327
2015,27,MPG108,1,pt,1,Early,278,Nomada,1,1,2328
2015,27,MPG108,1,pt,1,Early,278,Osmia,0,0,2329
2015,27,MPG108,1,pt,1,Early,278,Sphecodes,0,0,2330
2015,27,MPG108,1,pt,1,Early,278,Apis,0,0,2331
2015,27,MPG143,5,pt,1,Early,105,Andrena,1,1,2332
2015,27,MPG143,5,pt,1,Early,105,Anthophora,0,0,2333
2015,27,MPG143,5,pt,1,Early,105,Bombus,0,0,2334
2015,27,MPG143,5,pt,1,Early,105,Halictus,39,1,2335
2015,27,MPG143,5,pt,1,Early,105,Lasioglossum,63,1,2336
2015,27,MPG143,5,pt,1,Early,105,Nomada,1,1,2337
2015,27,MPG143,5,pt,1,Early,105,Osmia,1,1,2338
2015,27,MPG143,5,pt,1,Early,105,Sphecodes,0,0,2339
2015,27,MPG143,5,pt,1,Early,105,Apis,0,0,2340
2015,27,MPG143,5,n,1,Early,1,Andrena,0,0,2341
2015,27,MPG143,5,n,1,Early,1,Anthophora,0,0,2342
2015,27,MPG143,5,n,1,Early,1,Bombus,0,0,2343
2015,27,MPG143,5,n,1,Early,1,Halictus,1,1,2344
2015,27,MPG143,5,n,1,Early,1,Lasioglossum,0,0,2345
2015,27,MPG143,5,n,1,Early,1,Nomada,0,0,2346
2015,27,MPG143,5,n,1,Early,1,Osmia,0,0,2347
2015,27,MPG143,5,n,1,Early,1,Sphecodes,0,0,2348
2015,27,MPG143,5,n,1,Early,1,Apis,0,0,2349
2015,27,MPG151,4,pt,1,Early,189,Andrena,1,1,2350
2015,27,MPG151,4,pt,1,Early,189,Anthophora,0,0,2351
2015,27,MPG151,4,pt,1,Early,189,Bombus,0,0,2352
2015,27,MPG151,4,pt,1,Early,189,Halictus,83,1,2353
2015,27,MPG151,4,pt,1,Early,189,Lasioglossum,103,1,2354
2015,27,MPG151,4,pt,1,Early,189,Nomada,0,0,2355
2015,27,MPG151,4,pt,1,Early,189,Osmia,1,1,2356
2015,27,MPG151,4,pt,1,Early,189,Sphecodes,0,0,2357
2015,27,MPG151,4,pt,1,Early,189,Apis,1,1,2358
2015,27,MPG180,7,pt,1,Early,100,Andrena,0,0,2359
2015,27,MPG180,7,pt,1,Early,100,Anthophora,0,0,2360
2015,27,MPG180,7,pt,1,Early,100,Bombus,0,0,2361
2015,27,MPG180,7,pt,1,Early,100,Halictus,40,1,2362
2015,27,MPG180,7,pt,1,Early,100,Lasioglossum,58,1,2363
2015,27,MPG180,7,pt,1,Early,100,Nomada,1,1,2364
2015,27,MPG180,7,pt,1,Early,100,Osmia,1,1,2365
2015,27,MPG180,7,pt,1,Early,100,Sphecodes,0,0,2366
2015,27,MPG180,7,pt,1,Early,100,Apis,0,0,2367
2015,27,MPG323,2,n,1,Early,1,Andrena,0,0,2368
2015,27,MPG323,2,n,1,Early,1,Anthophora,0,0,2369
2015,27,MPG323,2,n,1,Early,1,Bombus,1,1,2370
2015,27,MPG323,2,n,1,Early,1,Halictus,0,0,2371
2015,27,MPG323,2,n,1,Early,1,Lasioglossum,0,0,2372
2015,27,MPG323,2,n,1,Early,1,Nomada,0,0,2373
2015,27,MPG323,2,n,1,Early,1,Osmia,0,0,2374
2015,27,MPG323,2,n,1,Early,1,Sphecodes,0,0,2375
2015,27,MPG323,2,n,1,Early,1,Apis,0,0,2376
2015,27,MPG323,2,pt,1,Early,127,Andrena,0,0,2377
2015,27,MPG323,2,pt,1,Early,127,Anthophora,0,0,2378
2015,27,MPG323,2,pt,1,Early,127,Bombus,2,1,2379
2015,27,MPG323,2,pt,1,Early,127,Halictus,56,1,2380
2015,27,MPG323,2,pt,1,Early,127,Lasioglossum,69,1,2381
2015,27,MPG323,2,pt,1,Early,127,Nomada,0,0,2382
2015,27,MPG323,2,pt,1,Early,127,Osmia,0,0,2383
2015,27,MPG323,2,pt,1,Early,127,Sphecodes,0,0,2384
2015,27,MPG323,2,pt,1,Early,127,Apis,0,0,2385
2015,27,MPG324,5,pt,1,Early,90,Andrena,0,0,2386
2015,27,MPG324,5,pt,1,Early,90,Anthophora,0,0,2387
2015,27,MPG324,5,pt,1,Early,90,Bombus,2,1,2388
2015,27,MPG324,5,pt,1,Early,90,Halictus,43,1,2389
2015,27,MPG324,5,pt,1,Early,90,Lasioglossum,42,1,2390
2015,27,MPG324,5,pt,1,Early,90,Nomada,0,0,2391
2015,27,MPG324,5,pt,1,Early,90,Osmia,3,1,2392
2015,27,MPG324,5,pt,1,Early,90,Sphecodes,0,0,2393
2015,27,MPG324,5,pt,1,Early,90,Apis,0,0,2394
2015,27,MPG324,5,n,1,Early,2,Andrena,0,0,2395
2015,27,MPG324,5,n,1,Early,2,Anthophora,0,0,2396
2015,27,MPG324,5,n,1,Early,2,Bombus,0,0,2397
2015,27,MPG324,5,n,1,Early,2,Halictus,1,1,2398
2015,27,MPG324,5,n,1,Early,2,Lasioglossum,1,1,2399
2015,27,MPG324,5,n,1,Early,2,Nomada,0,0,2400
2015,27,MPG324,5,n,1,Early,2,Osmia,0,0,2401
2015,27,MPG324,5,n,1,Early,2,Sphecodes,0,0,2402
2015,27,MPG324,5,n,1,Early,2,Apis,0,0,2403
2015,27,MPG367,7,pt,1,Early,58,Andrena,0,0,2404
2015,27,MPG367,7,pt,1,Early,58,Anthophora,0,0,2405
2015,27,MPG367,7,pt,1,Early,58,Bombus,0,0,2406
2015,27,MPG367,7,pt,1,Early,58,Halictus,7,1,2407
2015,27,MPG367,7,pt,1,Early,58,Lasioglossum,49,1,2408
2015,27,MPG367,7,pt,1,Early,58,Nomada,1,1,2409
2015,27,MPG367,7,pt,1,Early,58,Osmia,1,1,2410
2015,27,MPG367,7,pt,1,Early,58,Sphecodes,0,0,2411
2015,27,MPG367,7,pt,1,Early,58,Apis,0,0,2412
2015,27,MPG370,5,n,1,Early,4,Andrena,0,0,2413
2015,27,MPG370,5,n,1,Early,4,Anthophora,0,0,2414
2015,27,MPG370,5,n,1,Early,4,Bombus,1,1,2415
2015,27,MPG370,5,n,1,Early,4,Halictus,2,1,2416
2015,27,MPG370,5,n,1,Early,4,Lasioglossum,1,1,2417
2015,27,MPG370,5,n,1,Early,4,Nomada,0,0,2418
2015,27,MPG370,5,n,1,Early,4,Osmia,0,0,2419
2015,27,MPG370,5,n,1,Early,4,Sphecodes,0,0,2420
2015,27,MPG370,5,n,1,Early,4,Apis,0,0,2421
2015,27,MPG370,5,pt,1,Early,59,Andrena,0,0,2422
2015,27,MPG370,5,pt,1,Early,59,Anthophora,0,0,2423
2015,27,MPG370,5,pt,1,Early,59,Bombus,1,1,2424
2015,27,MPG370,5,pt,1,Early,59,Halictus,8,1,2425
2015,27,MPG370,5,pt,1,Early,59,Lasioglossum,49,1,2426
2015,27,MPG370,5,pt,1,Early,59,Nomada,0,0,2427
2015,27,MPG370,5,pt,1,Early,59,Osmia,1,1,2428
2015,27,MPG370,5,pt,1,Early,59,Sphecodes,0,0,2429
2015,27,MPG370,5,pt,1,Early,59,Apis,0,0,2430
2015,27,MPG403,3,n,1,Early,2,Andrena,1,1,2431
2015,27,MPG403,3,n,1,Early,2,Anthophora,0,0,2432
2015,27,MPG403,3,n,1,Early,2,Bombus,0,0,2433
2015,27,MPG403,3,n,1,Early,2,Halictus,1,1,2434
2015,27,MPG403,3,n,1,Early,2,Lasioglossum,0,0,2435
2015,27,MPG403,3,n,1,Early,2,Nomada,0,0,2436
2015,27,MPG403,3,n,1,Early,2,Osmia,0,0,2437
2015,27,MPG403,3,n,1,Early,2,Sphecodes,0,0,2438
2015,27,MPG403,3,n,1,Early,2,Apis,0,0,2439
2015,27,MPG403,3,pt,1,Early,136,Andrena,2,1,2440
2015,27,MPG403,3,pt,1,Early,136,Anthophora,0,0,2441
2015,27,MPG403,3,pt,1,Early,136,Bombus,1,1,2442
2015,27,MPG403,3,pt,1,Early,136,Halictus,33,1,2443
2015,27,MPG403,3,pt,1,Early,136,Lasioglossum,95,1,2444
2015,27,MPG403,3,pt,1,Early,136,Nomada,2,1,2445
2015,27,MPG403,3,pt,1,Early,136,Osmia,2,1,2446
2015,27,MPG403,3,pt,1,Early,136,Sphecodes,1,1,2447
2015,27,MPG403,3,pt,1,Early,136,Apis,0,0,2448
2015,27,MPG404,3,pt,1,Early,142,Andrena,3,1,2449
2015,27,MPG404,3,pt,1,Early,142,Anthophora,0,0,2450
2015,27,MPG404,3,pt,1,Early,142,Bombus,1,1,2451
2015,27,MPG404,3,pt,1,Early,142,Halictus,35,1,2452
2015,27,MPG404,3,pt,1,Early,142,Lasioglossum,98,1,2453
2015,27,MPG404,3,pt,1,Early,142,Nomada,0,0,2454
2015,27,MPG404,3,pt,1,Early,142,Osmia,4,1,2455
2015,27,MPG404,3,pt,1,Early,142,Sphecodes,1,1,2456
2015,27,MPG404,3,pt,1,Early,142,Apis,0,0,2457
2015,27,MPG405,3,pt,1,Early,59,Andrena,1,1,2458
2015,27,MPG405,3,pt,1,Early,59,Anthophora,0,0,2459
2015,27,MPG405,3,pt,1,Early,59,Bombus,1,1,2460
2015,27,MPG405,3,pt,1,Early,59,Halictus,13,1,2461
2015,27,MPG405,3,pt,1,Early,59,Lasioglossum,40,1,2462
2015,27,MPG405,3,pt,1,Early,59,Nomada,0,0,2463
2015,27,MPG405,3,pt,1,Early,59,Osmia,4,1,2464
2015,27,MPG405,3,pt,1,Early,59,Sphecodes,0,0,2465
2015,27,MPG405,3,pt,1,Early,59,Apis,0,0,2466
2015,27,MPG466,4,pt,1,Early,74,Andrena,1,1,2467
2015,27,MPG466,4,pt,1,Early,74,Anthophora,0,0,2468
2015,27,MPG466,4,pt,1,Early,74,Bombus,0,0,2469
2015,27,MPG466,4,pt,1,Early,74,Halictus,16,1,2470
2015,27,MPG466,4,pt,1,Early,74,Lasioglossum,53,1,2471
2015,27,MPG466,4,pt,1,Early,74,Nomada,0,0,2472
2015,27,MPG466,4,pt,1,Early,74,Osmia,1,1,2473
2015,27,MPG466,4,pt,1,Early,74,Sphecodes,2,1,2474
2015,27,MPG466,4,pt,1,Early,74,Apis,1,1,2475
2015,27,MPG469,6,pt,1,Early,71,Andrena,2,1,2476
2015,27,MPG469,6,pt,1,Early,71,Anthophora,1,1,2477
2015,27,MPG469,6,pt,1,Early,71,Bombus,0,0,2478
2015,27,MPG469,6,pt,1,Early,71,Halictus,18,1,2479
2015,27,MPG469,6,pt,1,Early,71,Lasioglossum,44,1,2480
2015,27,MPG469,6,pt,1,Early,71,Nomada,0,0,2481
2015,27,MPG469,6,pt,1,Early,71,Osmia,1,1,2482
2015,27,MPG469,6,pt,1,Early,71,Sphecodes,0,0,2483
2015,27,MPG469,6,pt,1,Early,71,Apis,5,1,2484
2015,27,MPG469,6,n,1,Early,3,Andrena,0,0,2485
2015,27,MPG469,6,n,1,Early,3,Anthophora,0,0,2486
2015,27,MPG469,6,n,1,Early,3,Bombus,0,0,2487
2015,27,MPG469,6,n,1,Early,3,Halictus,0,0,2488
2015,27,MPG469,6,n,1,Early,3,Lasioglossum,0,0,2489
2015,27,MPG469,6,n,1,Early,3,Nomada,0,0,2490
2015,27,MPG469,6,n,1,Early,3,Osmia,0,0,2491
2015,27,MPG469,6,n,1,Early,3,Sphecodes,0,0,2492
2015,27,MPG469,6,n,1,Early,3,Apis,3,1,2493
2015,27,MPG471,3,n,1,Early,14,Andrena,6,1,2494
2015,27,MPG471,3,n,1,Early,14,Anthophora,0,0,2495
2015,27,MPG471,3,n,1,Early,14,Bombus,1,1,2496
2015,27,MPG471,3,n,1,Early,14,Halictus,4,1,2497
2015,27,MPG471,3,n,1,Early,14,Lasioglossum,0,0,2498
2015,27,MPG471,3,n,1,Early,14,Nomada,0,0,2499
2015,27,MPG471,3,n,1,Early,14,Osmia,0,0,2500
2015,27,MPG471,3,n,1,Early,14,Sphecodes,0,0,2501
2015,27,MPG471,3,n,1,Early,14,Apis,3,1,2502
2015,27,MPG471,3,pt,1,Early,125,Andrena,2,1,2503
2015,27,MPG471,3,pt,1,Early,125,Anthophora,0,0,2504
2015,27,MPG471,3,pt,1,Early,125,Bombus,0,0,2505
2015,27,MPG471,3,pt,1,Early,125,Halictus,48,1,2506
2015,27,MPG471,3,pt,1,Early,125,Lasioglossum,73,1,2507
2015,27,MPG471,3,pt,1,Early,125,Nomada,0,0,2508
2015,27,MPG471,3,pt,1,Early,125,Osmia,2,1,2509
2015,27,MPG471,3,pt,1,Early,125,Sphecodes,0,0,2510
2015,27,MPG471,3,pt,1,Early,125,Apis,0,0,2511
2015,27,MPG523,3,pt,1,Early,80,Andrena,0,0,2512
2015,27,MPG523,3,pt,1,Early,80,Anthophora,0,0,2513
2015,27,MPG523,3,pt,1,Early,80,Bombus,1,1,2514
2015,27,MPG523,3,pt,1,Early,80,Halictus,26,1,2515
2015,27,MPG523,3,pt,1,Early,80,Lasioglossum,51,1,2516
2015,27,MPG523,3,pt,1,Early,80,Nomada,0,0,2517
2015,27,MPG523,3,pt,1,Early,80,Osmia,1,1,2518
2015,27,MPG523,3,pt,1,Early,80,Sphecodes,1,1,2519
2015,27,MPG523,3,pt,1,Early,80,Apis,0,0,2520
2015,27,MPG523,3,n,1,Early,1,Andrena,0,0,2521
2015,27,MPG523,3,n,1,Early,1,Anthophora,0,0,2522
2015,27,MPG523,3,n,1,Early,1,Bombus,0,0,2523
2015,27,MPG523,3,n,1,Early,1,Halictus,1,1,2524
2015,27,MPG523,3,n,1,Early,1,Lasioglossum,0,0,2525
2015,27,MPG523,3,n,1,Early,1,Nomada,0,0,2526
2015,27,MPG523,3,n,1,Early,1,Osmia,0,0,2527
2015,27,MPG523,3,n,1,Early,1,Sphecodes,0,0,2528
2015,27,MPG523,3,n,1,Early,1,Apis,0,0,2529
2015,27,MPG88,3,n,1,Early,1,Andrena,0,0,2530
2015,27,MPG88,3,n,1,Early,1,Anthophora,0,0,2531
2015,27,MPG88,3,n,1,Early,1,Bombus,0,0,2532
2015,27,MPG88,3,n,1,Early,1,Halictus,0,0,2533
2015,27,MPG88,3,n,1,Early,1,Lasioglossum,0,0,2534
2015,27,MPG88,3,n,1,Early,1,Nomada,0,0,2535
2015,27,MPG88,3,n,1,Early,1,Osmia,0,0,2536
2015,27,MPG88,3,n,1,Early,1,Sphecodes,0,0,2537
2015,27,MPG88,3,n,1,Early,1,Apis,1,1,2538
